	Id	strain	coCulture	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	KO_term
s1179	Pa_04598	Pa	coEaPs	4.68222305010619	2.01461171566387	0.634590131322276	3.17466600286721	0.001500090585025	0.005472052802443	ND
s1181	Pa_04933	Pa	coEaPs	8.62392320092677	2.01745824562259	0.655177781674612	3.07925314632318	0.0020752026725	0.007316056129883	ND
s1182	Pa_04366	Pa	coEaPs	20.7541877155241	2.01844962496481	0.489587022738231	4.12275965501648	3.74E-05	0.000220880329421	ND
s1183	Pa_01992	Pa	coEaPs	59.4019603889447	2.02282375513177	0.420933544876607	4.80556558096302	1.54E-06	1.25E-05	ND
s1186	Pa_04464	Pa	coEaPs	10.2240466253948	2.04074710007454	0.556414244672698	3.66767587209235	0.000244765187952	0.001136121231397	ND
s1190	Pa_04521	Pa	coEaPs	5.96788271840063	2.06679600382002	0.580309494470337	3.56154090793645	0.000368684649311	0.001632335467621	ND
s1195	Pa_04395	Pa	coEaPs	48.1361566924674	2.10591929255796	0.382569516262098	5.50467092395097	3.70E-08	4.37E-07	ND
s1196	Pa_05037	Pa	coEaPs	3.77920772128972	2.11692672099743	0.702089897226046	3.01517900964164	0.002568276267712	0.008605393208697	ND
s1197	Pa_04363	Pa	coEaPs	6.49838013762843	2.12420771506894	0.698074810680594	3.04295138940471	0.002342701732642	0.008078478149743	ND
s1198	Pa_04656	Pa	coEaPs	29.8517233510936	2.12852306530132	0.572126913544583	3.72036870650633	0.000198932139768	0.000944096007794	ND
s1200	Pa_04676	Pa	coEaPs	141.698024422977	2.13239685604795	0.332419664129707	6.41477351115999	1.41E-10	2.67E-09	ND
s1203	Pa_03127	Pa	coEaPs	47.5707584270485	2.16947423142183	0.601618290146306	3.60606428852794	0.000310876150037	0.00141388864392	ND
s1206	Pa_00949	Pa	coEaPs	229.831476797712	2.1830608562698	0.285918258116607	7.6352621572683	2.25E-14	7.27E-13	ND
s1207	Pa_04519	Pa	coEaPs	8.00518534504747	2.18863182896768	0.688981609820072	3.17661864667077	0.001490028267251	0.005442342628645	ND
s1211	Pa_04536	Pa	coEaPs	86.7964414389316	2.2764627949706	0.450449351643306	5.05375973273295	4.33E-07	3.95E-06	ND
s1212	Pa_04587	Pa	coEaPs	152.561450722887	2.28076790069084	0.284723373346932	8.01046950898461	1.14E-15	4.11E-14	ND
s1215	Pa_02007	Pa	coEaPs	251.514696634005	2.29215083595733	0.244299837144156	9.38253116642395	6.44E-21	5.29E-19	ND
s1217	Pa_04679	Pa	coEaPs	6.26823841340818	2.29787443168017	0.70370858445433	3.26537786015782	0.001093181397358	0.0042152837034	ND
s1221	Pa_01491	Pa	coEaPs	197.088386017433	2.33901393816094	0.261369365931697	8.94907453986857	3.58E-19	2.16E-17	ND
s1223	Pa_04898	Pa	coEaPs	35.9066627058175	2.35372505294385	0.382323443463074	6.15637124321721	7.44E-10	1.26E-08	ND
s1224	Pa_04580	Pa	coEaPs	28.4944008759421	2.36648878517352	0.44968707551928	5.26252346132208	1.42E-07	1.49E-06	ND
s1225	Pa_01141	Pa	coEaPs	214.053334534418	2.37934353151507	0.233993905049017	10.1683996043258	2.74E-24	4.87E-22	ND
s1226	Pa_00237	Pa	coEaPs	21.7835073335603	2.38012206543963	0.482834643375463	4.9294765777376	8.25E-07	7.18E-06	ND
s1229	Pa_04581	Pa	coEaPs	156.472513336886	2.44381867731508	0.303279734066135	8.05796894025949	7.76E-16	2.90E-14	ND
s1233	Pa_02413	Pa	coEaPs	3.39371386659649	2.48865587933568	0.778236084047886	3.19781610021381	0.001384725558132	0.005083895386776	ND
s1235	Pa_04672	Pa	coEaPs	177.979252246397	2.53645109752862	0.398636062543764	6.36282397870151	1.98E-10	3.67E-09	ND
s1236	Pa_04738	Pa	coEaPs	77.6485824139737	2.54766807335939	0.388020386900275	6.56580983723972	5.18E-11	1.06E-09	ND
s1238	Pa_04655	Pa	coEaPs	28.2072503374805	2.60890517940346	0.501746855007976	5.19964430940376	2.00E-07	2.02E-06	ND
s1239	Pa_04769	Pa	coEaPs	98.582991984357	2.65912016620331	0.308737186878197	8.61289238621064	7.12E-18	3.43E-16	ND
s1241	Pa_04535	Pa	coEaPs	92.7838582218948	2.67851253746859	0.34684347367061	7.72253982213405	1.14E-14	3.90E-13	ND
s1245	Pa_02729	Pa	coEaPs	8.39124565689419	2.79451749705764	0.578018139853971	4.8346536282817	1.33E-06	1.11E-05	ND
s1246	Pa_04449	Pa	coEaPs	4.04066764715542	2.96861872210653	0.8411687481099	3.52915955184616	0.000416881709017	0.001822974252991	ND
s1248	Pa_04524	Pa	coEaPs	455.056198108814	3.16168691376541	0.342317234906538	9.23613125885594	2.56E-20	1.86E-18	ND
s1252	Pa_04624	Pa	coEaPs	3.42735393226293	3.36499119287442	0.926596820100371	3.63155918505085	0.000281714030651	0.001289523256432	ND
s1254	Pa_01960	Pa	coEaPs	8.13334715006895	3.52805376291644	0.651387539195306	5.41621316133071	6.09E-08	6.94E-07	ND
s1257	Pa_00040	Pa	coEaPs	116.28211692797	4.11835554204112	0.463739033513982	8.8807610410413	6.64E-19	3.77E-17	ND
s1258	Pa_04621	Pa	coEaPs	78.2261348111306	4.99605193368933	0.445471908951402	11.215189629913	3.43E-29	1.22E-26	ND
s1259	Ps_01854	Ps	coEa	558.01310515465	-2.04521801480306	0.325195666862994	-6.289192087128	3.19E-10	9.30E-07	ND
s1260	Ps_02466	Ps	coEa	11881.4936306102	5.37583032851637	1.28519846208478	4.18287952181018	2.88E-05	4.19E-02	ND
s1262	Ps_01929	Ps	coPa	3939.10875095697	-2.99241120895852	0.619600045208524	-4.83	1.37E-06	0.000498187679406	ND
s1263	Ps_02536	Ps	coPa	2648.81311421856	-2.81137468540789	0.734873240205776	-3.83	0.00013	0.009266362051653	ND
s1264	Ps_01530	Ps	coPa	226.786634817643	-2.7744075572873	0.813515558563347	-3.41039274305564	0.000648693931885	0.026159382427597	ND
s1265	Ps_00632	Ps	coPa	10085.3982115726	-2.76247989597484	0.760612065004297	-3.63	0.000281	0.015462182158381	ND
s1267	Ps_00925	Ps	coPa	1274.73393322481	-2.64411133067464	0.730488382514537	-3.62	0.000295	0.015913785675817	ND
s1268	Ps_01928	Ps	coPa	8177.01018078425	-2.63743409950105	0.633262134249562	-4.16	3.12E-05	0.003025382950972	ND
s1270	Ps_00926	Ps	coPa	4449.58353061906	-2.56068717783591	0.739308860182359	-3.46	0.000533	0.023884487411113	ND
s1272	Ps_01751	Ps	coPa	2975.80887922189	-2.48875821843622	0.607470811611384	-4.1	4.19E-05	0.003799676089136	ND
s1274	Ps_00633	Ps	coPa	4666.71576680276	-2.43761495864108	0.709198640478266	-3.44	0.000588	0.024464698205195	ND
s1275	Ps_01930	Ps	coPa	2301.31253836296	-2.42039853991681	0.578489275818166	-4.18	2.86E-05	0.002877093711953	ND
s1276	Ps_05261	Ps	coPa	5980.12884121532	-2.40338550303256	0.648029798020082	-3.71	0.000208	0.012134312186422	ND
s1277	Ps_04134	Ps	coPa	6723.31873335737	-2.37497106590519	0.664586710158905	-3.57	0.000352	0.017683848144123	ND
s1281	Ps_03350	Ps	coPa	1306.28943057924	-2.25225148026718	0.499891609212232	-4.51	6.62E-06	0.001105407261972	ND
s1283	Ps_00635	Ps	coPa	2430.97422377917	-2.18374355954695	0.67818271984199	-3.22	0.00128	0.039896502812183	ND
s1284	Ps_05585	Ps	coPa	790.917080780544	-2.17898210036556	0.632349457655659	-3.45	0.000569	0.024386258619427	ND
